parameters: n=5 l=2 k=1 p=5 q=3 m=8
TOTAL 56 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 156 | 1 | (13-12)=x | 13 12 - x = | 13:dozen 12:dozen -:dozen x:dozen =:dozen
EXPR: 0 | POS | INT | 0 | 156 | 25 | (13+12)=x | 13 12 + x = | 13:dozen 12:dozen +:dozen x:dozen =:dozen
EXPR: 1 | POS | INT | 0 | 156 | 156 | x=(13*12) | x 13 12 * = | x:dozen 13:dozen 12:dozen *:dozen =:dozen
EXPR: 0 | POS | INT | 0 | 156 | 1 | x=(13-12) | x 13 12 - = | x:dozen 13:dozen 12:dozen -:dozen =:dozen
EXPR: 0 | POS | INT | 0 | 156 | 25 | x=(13+12) | x 13 12 + = | x:dozen 13:dozen 12:dozen +:dozen =:dozen
EXPR: 1 | POS | INT | 0 | 156 | 156 | (13*12)=x | 13 12 * x = | 13:dozen 12:dozen *:dozen x:dozen =:dozen
EXPR: 0 | POS | INT | 2 | 156 | 1 | (13-x)=12 | 13 x - 12 = | 13:dozen x:dozen -:dozen 12:dozen =:dozen
EXPR: 1 | POS | INT | 2 | 156 | 156 | (x/13)=12 | x 13 / 12 = | x:dozen 13:dozen /:dozen 12:dozen =:dozen
EXPR: 0 | POS | INT | 2 | 156 | 1 | 13=(12+x) | 13 12 x + = | 13:dozen 12:dozen x:dozen +:dozen =:dozen
EXPR: 0 | POS | INT | 2 | 156 | 1 | 13=(x+12) | 13 x 12 + = | 13:dozen x:dozen 12:dozen +:dozen =:dozen
EXPR: 1 | POS | INT | 2 | 156 | 156 | 13=(x/12) | 13 x 12 / = | 13:dozen x:dozen 12:dozen /:dozen =:dozen
EXPR: 0 | POS | INT | 2 | 156 | 25 | 13=(x-12) | 13 x 12 - = | 13:dozen x:dozen 12:dozen -:dozen =:dozen
EXPR: 0 | POS | INT | 2 | 156 | 25 | (x-13)=12 | x 13 - 12 = | x:dozen 13:dozen -:dozen 12:dozen =:dozen
EXPR: 0 | POS | INT | 4 | 156 | 1 | (12+x)=13 | 12 x + 13 = | 12:dozen x:dozen +:dozen 13:dozen =:dozen
EXPR: 1 | POS | INT | 4 | 156 | 156 | (x/12)=13 | x 12 / 13 = | x:dozen 12:dozen /:dozen 13:dozen =:dozen
EXPR: 1 | POS | INT | 4 | 156 | 156 | 12=(x/13) | 12 x 13 / = | 12:dozen x:dozen 13:dozen /:dozen =:dozen
EXPR: 0 | POS | INT | 4 | 156 | 1 | (x+12)=13 | x 12 + 13 = | x:dozen 12:dozen +:dozen 13:dozen =:dozen
EXPR: 0 | POS | INT | 4 | 156 | 25 | 12=(x-13) | 12 x 13 - = | 12:dozen x:dozen 13:dozen -:dozen =:dozen
EXPR: 0 | POS | INT | 4 | 156 | 1 | 12=(13-x) | 12 13 x - = | 12:dozen 13:dozen x:dozen -:dozen =:dozen
EXPR: 0 | POS | INT | 4 | 156 | 25 | (x-12)=13 | x 12 - 13 = | x:dozen 12:dozen -:dozen 13:dozen =:dozen
NET 20 unique, non-negative, integer-valued solutions found out of 56 total solutions
